Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
totalLiab,1305083000.0,616153000.0,515162000.0,513526000.0,SSR.AX
totalStockholderEquity,3426277000.0,1133954000.0,974147000.0,1000885000.0,SSR.AX
minorityInterest,513626000.0,,31829000.0,23043000.0,SSR.AX
otherCurrentLiab,15140000.0,21533000.0,16042000.0,15698000.0,SSR.AX
totalAssets,5244986000.0,1750107000.0,1521138000.0,1537454000.0,SSR.AX
commonStock,3220795000.0,1083766000.0,1055417000.0,1047233000.0,SSR.AX
otherCurrentAssets,800000.0,400000.0,8776000.0,2705000.0,SSR.AX
retainedEarnings,58487000.0,-75999000.0,-133314000.0,-139693000.0,SSR.AX
otherLiab,619476000.0,208867000.0,184357000.0,208880000.0,SSR.AX
goodWill,49786000.0,49786000.0,49786000.0,49786000.0,SSR.AX
treasuryStock,146995000.0,126187000.0,52044000.0,93345000.0,SSR.AX
otherAssets,196991000.0,31197000.0,37058000.0,29442000.0,SSR.AX
cash,860637000.0,503647000.0,419212000.0,459864000.0,SSR.AX
totalCurrentLiabilities,248933000.0,234171000.0,83254000.0,71466000.0,SSR.AX
deferredLongTermAssetCharges,4612000.0,63000.0,7523000.0,,SSR.AX
shortLongTermDebt,71025000.0,114280000.0,,,SSR.AX
otherStockholderEquity,146995000.0,126187000.0,52044000.0,93345000.0,SSR.AX
propertyPlantEquipment,3565905000.0,769462000.0,701175000.0,658629000.0,SSR.AX
totalCurrentAssets,1424522000.0,899662000.0,733119000.0,799597000.0,SSR.AX
longTermInvestments,7782000.0,,,,SSR.AX
netTangibleAssets,3376491000.0,1084168000.0,924361000.0,951099000.0,SSR.AX
shortTermInvestments,26748000.0,66453000.0,29542000.0,114001000.0,SSR.AX
netReceivables,83491000.0,71828000.0,31961000.0,31571000.0,SSR.AX
longTermDebt,319645000.0,169769000.0,247551000.0,233180000.0,SSR.AX
inventory,437379000.0,237570000.0,232748000.0,182581000.0,SSR.AX
accountsPayable,42600000.0,33579000.0,15896000.0,16740000.0,SSR.AX
