Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
intangibleAssets,1835000000.0,1994000000.0,2306800000.0,324800000.0,AMC.AX
capitalSurplus,5092000000.0,5480000000.0,6007500000.0,784400000.0,AMC.AX
totalLiab,12367000000.0,11755000000.0,11490300000.0,8362100000.0,AMC.AX
totalStockholderEquity,4764000000.0,4626000000.0,5609000000.0,626600000.0,AMC.AX
minorityInterest,57000000.0,61000000.0,65700000.0,68800000.0,AMC.AX
otherCurrentLiab,1041000000.0,1024000000.0,1058400000.0,760200000.0,AMC.AX
totalAssets,17188000000.0,16442000000.0,17165000000.0,9057500000.0,AMC.AX
commonStock,15000000.0,16000000.0,16300000.0,,AMC.AX
otherCurrentAssets,21000000.0,8000000.0,421200000.0,8800000.0,AMC.AX
retainedEarnings,452000000.0,246000000.0,323700000.0,561400000.0,AMC.AX
otherLiab,1374000000.0,1287000000.0,1639500000.0,615200000.0,AMC.AX
goodWill,5419000000.0,5339000000.0,5156000000.0,2056600000.0,AMC.AX
treasuryStock,-795000000.0,-1116000000.0,-738500000.0,-719200000.0,AMC.AX
otherAssets,371000000.0,324000000.0,385400000.0,218700000.0,AMC.AX
cash,850000000.0,743000000.0,601600000.0,620800000.0,AMC.AX
totalCurrentLiabilities,4345000000.0,3974000000.0,4541800000.0,5055200000.0,AMC.AX
deferredLongTermAssetCharges,139000000.0,135000000.0,190900000.0,70700000.0,AMC.AX
shortLongTermDebt,3000000.0,9000000.0,5400000.0,984100000.0,AMC.AX
otherStockholderEquity,-766000000.0,-1049000000.0,-722400000.0,-708500000.0,AMC.AX
propertyPlantEquipment,4293000000.0,4140000000.0,3975000000.0,2698500000.0,AMC.AX
totalCurrentAssets,5266000000.0,4535000000.0,5210100000.0,3620300000.0,AMC.AX
longTermInvestments,4000000.0,110000000.0,131700000.0,138600000.0,AMC.AX
netTangibleAssets,-2490000000.0,-2707000000.0,-1853800000.0,-1754800000.0,AMC.AX
netReceivables,1864000000.0,1616000000.0,1864300000.0,1379000000.0,AMC.AX
longTermDebt,6156000000.0,5997000000.0,5304700000.0,2685200000.0,AMC.AX
inventory,1991000000.0,1832000000.0,1953800000.0,1358800000.0,AMC.AX
accountsPayable,2574000000.0,2171000000.0,2303400000.0,1861000000.0,AMC.AX
