Breakdown,2017-06-30 00:00:00,2016-06-30 00:00:00,2015-06-30 00:00:00,2014-06-30 00:00:00,ticker
totalLiab,622049000.0,891013000.0,699119000.0,789146000.0,ABP.AX
totalStockholderEquity,1766099000.0,1515982000.0,1407149000.0,1253399000.0,ABP.AX
minorityInterest,48522000.0,43295000.0,30979000.0,36791000.0,ABP.AX
otherCurrentLiab,13119000.0,57567000.0,12411000.0,14828000.0,ABP.AX
totalAssets,2436670000.0,2450290000.0,2137247000.0,2079336000.0,ABP.AX
commonStock,1622897000.0,1565515000.0,1555563000.0,1444602000.0,ABP.AX
otherCurrentAssets,4909000.0,135138000.0,6085000.0,6354000.0,ABP.AX
retainedEarnings,164248000.0,-23054000.0,-114438000.0,-160163000.0,ABP.AX
otherLiab,31881000.0,51211000.0,112851000.0,115877000.0,ABP.AX
goodWill,32394000.0,32394000.0,32461000.0,32461000.0,ABP.AX
treasuryStock,-21046000.0,-26479000.0,-33976000.0,-31040000.0,ABP.AX
otherAssets,2026886000.0,1803847000.0,1728741000.0,1471630000.0,ABP.AX
cash,56288000.0,43792000.0,38388000.0,61653000.0,ABP.AX
totalCurrentLiabilities,40984000.0,208479000.0,42223000.0,53022000.0,ABP.AX
deferredLongTermAssetCharges,6954000.0,10876000.0,6658000.0,5480000.0,ABP.AX
shortLongTermDebt,549184000.0,756068000.0,544045000.0,636914000.0,ABP.AX
otherStockholderEquity,-21046000.0,-26479000.0,-33976000.0,-31040000.0,ABP.AX
propertyPlantEquipment,84734000.0,4676000.0,118019000.0,154383000.0,ABP.AX
totalCurrentAssets,96128000.0,384176000.0,114664000.0,289897000.0,ABP.AX
longTermInvestments,196528000.0,225197000.0,142562000.0,130165000.0,ABP.AX
netTangibleAssets,1733705000.0,1483588000.0,1373888000.0,1220138000.0,ABP.AX
netReceivables,18457000.0,8851000.0,11680000.0,21165000.0,ABP.AX
longTermDebt,549184000.0,631323000.0,544045000.0,620247000.0,ABP.AX
inventory,16474000.0,196395000.0,58511000.0,200725000.0,ABP.AX
accountsPayable,27865000.0,26167000.0,29812000.0,21527000.0,ABP.AX
intangibleAssets,,,800000.0,800000.0,ABP.AX
